inspection_id,corridor_id,km_milestone,damage_class,pothole_depth_cm,crack_length_m,debris_volume_cum,severity_tier,recommended_action,ai_confidence_pct,reported_by_agent,requires_pwd_validation,lat,lon
INS-DMG-2268,SEG-05,18.9,Intact / Minor Surface Wear,1.3,0.0,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,92.9,NERALIS-EdgeVision-v2.4,False,27.51,92.1
INS-DMG-2269,SEG-16,64.8,Debris / Rockfall Deposit,3.2,12.9,5.9,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,98.1,NERALIS-EdgeVision-v2.4,True,25.18,92.85
INS-DMG-2270,SEG-14,15.3,Pothole,19.4,0.5,0.3,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,91.2,NERALIS-EdgeVision-v2.4,True,26.6,93.4
INS-DMG-2271,SEG-05,80.2,Pothole,18.7,1.2,0.2,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,88.4,NERALIS-EdgeVision-v2.4,True,27.51,92.1
INS-DMG-2272,SEG-04,113.4,Debris / Rockfall Deposit,8.5,20.5,45.4,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,97.5,NERALIS-EdgeVision-v2.4,True,27.26,92.42
INS-DMG-2273,SEG-08,45.0,Pothole,10.3,1.0,0.4,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,95.7,NERALIS-EdgeVision-v2.4,False,25.72,93.88
INS-DMG-2274,SEG-15,102.1,Pothole,19.2,0.6,0.3,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,89.8,NERALIS-EdgeVision-v2.4,True,26.75,94.95
INS-DMG-2275,SEG-03,62.7,Pothole,16.6,1.5,0.4,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,96.5,NERALIS-EdgeVision-v2.4,True,25.12,92.36
INS-DMG-2276,SEG-13,26.1,Longitudinal / Transverse Crack,1.4,4.0,0.2,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,90.1,NERALIS-EdgeVision-v2.4,True,27.52,88.58
INS-DMG-2277,SEG-13,95.3,Washout / Roadbed Erosion,85.6,56.9,31.7,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,97.7,NERALIS-EdgeVision-v2.4,True,27.52,88.58
INS-DMG-2278,SEG-11,70.7,Washout / Roadbed Erosion,21.8,26.2,28.7,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,95.8,NERALIS-EdgeVision-v2.4,True,23.45,92.74
INS-DMG-2279,SEG-08,12.6,Pothole,18.9,1.1,0.2,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,92.5,NERALIS-EdgeVision-v2.4,True,25.72,93.88
INS-DMG-2280,SEG-04,81.3,Debris / Rockfall Deposit,0.1,32.2,81.4,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,99.1,NERALIS-EdgeVision-v2.4,True,27.26,92.42
INS-DMG-2281,SEG-10,63.9,Longitudinal / Transverse Crack,2.7,13.5,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,93.8,NERALIS-EdgeVision-v2.4,True,24.2,92.15
INS-DMG-2282,SEG-06,39.7,Longitudinal / Transverse Crack,1.3,13.4,0.0,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,87.6,NERALIS-EdgeVision-v2.4,True,25.8,93.95
INS-DMG-2283,SEG-13,92.1,Longitudinal / Transverse Crack,5.1,11.1,0.0,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,85.7,NERALIS-EdgeVision-v2.4,True,27.52,88.58
INS-DMG-2284,SEG-10,118.6,Debris / Rockfall Deposit,9.0,4.9,32.0,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,94.7,NERALIS-EdgeVision-v2.4,True,24.2,92.15
INS-DMG-2285,SEG-10,16.5,Washout / Roadbed Erosion,53.3,45.1,6.7,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,97.1,NERALIS-EdgeVision-v2.4,True,24.2,92.15
INS-DMG-2286,SEG-03,133.3,Pothole,16.8,1.4,0.1,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,90.0,NERALIS-EdgeVision-v2.4,True,25.12,92.36
INS-DMG-2287,SEG-05,18.4,Debris / Rockfall Deposit,4.5,27.7,108.2,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,96.9,NERALIS-EdgeVision-v2.4,True,27.51,92.1
INS-DMG-2288,SEG-11,11.0,Debris / Rockfall Deposit,9.4,22.4,26.1,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,93.1,NERALIS-EdgeVision-v2.4,True,23.45,92.74
INS-DMG-2289,SEG-05,127.3,Longitudinal / Transverse Crack,5.7,4.0,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,93.2,NERALIS-EdgeVision-v2.4,True,27.51,92.1
INS-DMG-2290,SEG-16,65.8,Washout / Roadbed Erosion,19.9,5.7,27.2,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,98.9,NERALIS-EdgeVision-v2.4,True,25.18,92.85
INS-DMG-2291,SEG-01,88.4,Longitudinal / Transverse Crack,7.2,15.6,0.0,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,91.3,NERALIS-EdgeVision-v2.4,True,26.18,92.12
INS-DMG-2292,SEG-05,18.2,Longitudinal / Transverse Crack,7.0,4.6,0.0,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,86.9,NERALIS-EdgeVision-v2.4,True,27.51,92.1
INS-DMG-2293,SEG-05,85.0,Pothole,12.8,1.7,0.1,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,93.5,NERALIS-EdgeVision-v2.4,True,27.51,92.1
INS-DMG-2294,SEG-03,126.0,Longitudinal / Transverse Crack,3.2,9.3,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,88.1,NERALIS-EdgeVision-v2.4,True,25.12,92.36
INS-DMG-2295,SEG-08,110.1,Pothole,13.5,1.0,0.4,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,88.4,NERALIS-EdgeVision-v2.4,True,25.72,93.88
INS-DMG-2296,SEG-13,69.7,Pothole,7.1,1.2,0.3,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,97.1,NERALIS-EdgeVision-v2.4,False,27.52,88.58
INS-DMG-2297,SEG-01,94.6,Intact / Minor Surface Wear,0.1,0.2,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,97.4,NERALIS-EdgeVision-v2.4,False,26.18,92.12
INS-DMG-2298,SEG-07,117.9,Washout / Roadbed Erosion,109.0,5.1,29.3,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,95.4,NERALIS-EdgeVision-v2.4,True,25.15,94.02
INS-DMG-2299,SEG-10,108.5,Washout / Roadbed Erosion,15.6,39.0,3.2,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,92.3,NERALIS-EdgeVision-v2.4,True,24.2,92.15
INS-DMG-2300,SEG-12,52.1,Pothole,9.4,0.8,0.1,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,92.3,NERALIS-EdgeVision-v2.4,False,27.1,88.48
INS-DMG-2301,SEG-10,130.1,Longitudinal / Transverse Crack,5.7,7.9,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,85.7,NERALIS-EdgeVision-v2.4,True,24.2,92.15
INS-DMG-2302,SEG-13,4.7,Pothole,4.8,0.5,0.2,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,92.4,NERALIS-EdgeVision-v2.4,False,27.52,88.58
INS-DMG-2303,SEG-04,45.3,Longitudinal / Transverse Crack,2.2,4.2,0.2,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,89.8,NERALIS-EdgeVision-v2.4,True,27.26,92.42
INS-DMG-2304,SEG-14,89.1,Washout / Roadbed Erosion,74.3,42.6,23.8,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,99.3,NERALIS-EdgeVision-v2.4,True,26.6,93.4
INS-DMG-2305,SEG-01,66.4,Washout / Roadbed Erosion,101.9,8.9,6.9,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,98.6,NERALIS-EdgeVision-v2.4,True,26.18,92.12
INS-DMG-2306,SEG-07,29.1,Pothole,11.3,1.7,0.1,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,95.9,NERALIS-EdgeVision-v2.4,False,25.15,94.02
INS-DMG-2307,SEG-04,58.2,Pothole,10.5,1.1,0.3,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,94.6,NERALIS-EdgeVision-v2.4,False,27.26,92.42
INS-DMG-2308,SEG-04,30.8,Intact / Minor Surface Wear,0.2,0.3,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,92.3,NERALIS-EdgeVision-v2.4,False,27.26,92.42
INS-DMG-2309,SEG-12,36.8,Longitudinal / Transverse Crack,2.8,14.1,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,94.7,NERALIS-EdgeVision-v2.4,True,27.1,88.48
INS-DMG-2310,SEG-09,5.4,Longitudinal / Transverse Crack,5.3,14.0,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,91.8,NERALIS-EdgeVision-v2.4,True,24.8,93.45
INS-DMG-2311,SEG-15,26.0,Pothole,17.1,0.9,0.4,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,96.9,NERALIS-EdgeVision-v2.4,True,26.75,94.95
INS-DMG-2312,SEG-01,122.3,Longitudinal / Transverse Crack,6.3,9.0,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,85.1,NERALIS-EdgeVision-v2.4,True,26.18,92.12
INS-DMG-2313,SEG-16,61.1,Washout / Roadbed Erosion,37.0,36.3,35.3,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,93.9,NERALIS-EdgeVision-v2.4,True,25.18,92.85
INS-DMG-2314,SEG-13,30.5,Pothole,8.7,0.8,0.3,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,95.3,NERALIS-EdgeVision-v2.4,False,27.52,88.58
INS-DMG-2315,SEG-06,24.4,Pothole,16.6,1.5,0.3,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,91.1,NERALIS-EdgeVision-v2.4,True,25.8,93.95
INS-DMG-2316,SEG-03,128.9,Debris / Rockfall Deposit,7.9,36.3,19.7,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,93.0,NERALIS-EdgeVision-v2.4,True,25.12,92.36
INS-DMG-2317,SEG-03,138.8,Pothole,4.6,0.7,0.1,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,90.8,NERALIS-EdgeVision-v2.4,False,25.12,92.36
INS-DMG-2318,SEG-10,76.2,Longitudinal / Transverse Crack,7.9,3.5,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,90.7,NERALIS-EdgeVision-v2.4,True,24.2,92.15
INS-DMG-2319,SEG-02,66.8,Longitudinal / Transverse Crack,3.3,7.0,0.0,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,94.2,NERALIS-EdgeVision-v2.4,True,25.75,91.88
INS-DMG-2320,SEG-04,40.0,Longitudinal / Transverse Crack,3.4,17.0,0.0,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,85.7,NERALIS-EdgeVision-v2.4,True,27.26,92.42
INS-DMG-2321,SEG-16,37.4,Pothole,20.8,1.5,0.2,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,90.0,NERALIS-EdgeVision-v2.4,True,25.18,92.85
INS-DMG-2322,SEG-08,138.6,Pothole,4.9,1.6,0.3,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,92.2,NERALIS-EdgeVision-v2.4,False,25.72,93.88
INS-DMG-2323,SEG-01,74.8,Longitudinal / Transverse Crack,1.1,14.1,0.2,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,90.4,NERALIS-EdgeVision-v2.4,True,26.18,92.12
INS-DMG-2324,SEG-08,124.9,Longitudinal / Transverse Crack,7.9,8.4,0.0,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,93.5,NERALIS-EdgeVision-v2.4,True,25.72,93.88
INS-DMG-2325,SEG-13,126.1,Pothole,12.9,1.3,0.3,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,90.8,NERALIS-EdgeVision-v2.4,True,27.52,88.58
INS-DMG-2326,SEG-04,18.7,Longitudinal / Transverse Crack,6.1,12.4,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,91.1,NERALIS-EdgeVision-v2.4,True,27.26,92.42
INS-DMG-2327,SEG-15,112.2,Intact / Minor Surface Wear,1.8,0.1,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,97.0,NERALIS-EdgeVision-v2.4,False,26.75,94.95
INS-DMG-2328,SEG-15,47.2,Pothole,4.9,1.2,0.3,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,96.4,NERALIS-EdgeVision-v2.4,False,26.75,94.95
INS-DMG-2329,SEG-06,110.4,Pothole,13.8,1.6,0.4,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,94.5,NERALIS-EdgeVision-v2.4,True,25.8,93.95
INS-DMG-2330,SEG-05,51.7,Pothole,4.9,1.2,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,94.3,NERALIS-EdgeVision-v2.4,False,27.51,92.1
INS-DMG-2331,SEG-15,112.3,Longitudinal / Transverse Crack,5.8,4.9,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,90.1,NERALIS-EdgeVision-v2.4,True,26.75,94.95
INS-DMG-2332,SEG-02,65.6,Longitudinal / Transverse Crack,1.9,17.4,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,87.8,NERALIS-EdgeVision-v2.4,True,25.75,91.88
INS-DMG-2333,SEG-07,9.3,Longitudinal / Transverse Crack,5.1,17.5,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,85.0,NERALIS-EdgeVision-v2.4,True,25.15,94.02
INS-DMG-2334,SEG-16,8.0,Longitudinal / Transverse Crack,3.8,5.0,0.2,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,87.1,NERALIS-EdgeVision-v2.4,True,25.18,92.85
INS-DMG-2335,SEG-09,53.3,Pothole,21.1,0.9,0.4,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,90.7,NERALIS-EdgeVision-v2.4,True,24.8,93.45
INS-DMG-2336,SEG-05,139.6,Pothole,6.5,0.6,0.4,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,90.8,NERALIS-EdgeVision-v2.4,False,27.51,92.1
INS-DMG-2337,SEG-10,43.2,Pothole,10.7,1.8,0.1,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,93.2,NERALIS-EdgeVision-v2.4,False,24.2,92.15
INS-DMG-2338,SEG-15,23.2,Pothole,5.0,0.7,0.5,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,95.6,NERALIS-EdgeVision-v2.4,False,26.75,94.95
INS-DMG-2339,SEG-01,54.4,Longitudinal / Transverse Crack,5.0,7.1,0.2,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,86.9,NERALIS-EdgeVision-v2.4,True,26.18,92.12
INS-DMG-2340,SEG-01,11.6,Debris / Rockfall Deposit,7.7,32.6,153.8,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,93.9,NERALIS-EdgeVision-v2.4,True,26.18,92.12
INS-DMG-2341,SEG-03,114.7,Pothole,11.3,0.4,0.3,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,91.1,NERALIS-EdgeVision-v2.4,False,25.12,92.36
INS-DMG-2342,SEG-13,135.7,Longitudinal / Transverse Crack,4.0,6.5,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,89.3,NERALIS-EdgeVision-v2.4,True,27.52,88.58
INS-DMG-2343,SEG-03,129.9,Debris / Rockfall Deposit,5.1,11.3,79.3,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,99.5,NERALIS-EdgeVision-v2.4,True,25.12,92.36
INS-DMG-2344,SEG-06,29.6,Debris / Rockfall Deposit,5.9,25.0,14.9,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,98.1,NERALIS-EdgeVision-v2.4,True,25.8,93.95
INS-DMG-2345,SEG-16,48.6,Longitudinal / Transverse Crack,5.1,2.1,0.0,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,85.5,NERALIS-EdgeVision-v2.4,True,25.18,92.85
INS-DMG-2346,SEG-09,33.5,Intact / Minor Surface Wear,1.1,0.3,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,90.9,NERALIS-EdgeVision-v2.4,False,24.8,93.45
INS-DMG-2347,SEG-16,121.0,Intact / Minor Surface Wear,2.0,0.1,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,93.4,NERALIS-EdgeVision-v2.4,False,25.18,92.85
INS-DMG-2348,SEG-08,3.6,Pothole,8.7,1.0,0.1,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,97.6,NERALIS-EdgeVision-v2.4,False,25.72,93.88
INS-DMG-2349,SEG-10,100.6,Pothole,6.7,1.0,0.4,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,92.3,NERALIS-EdgeVision-v2.4,False,24.2,92.15
INS-DMG-2350,SEG-08,132.8,Debris / Rockfall Deposit,2.6,43.1,109.6,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,95.1,NERALIS-EdgeVision-v2.4,True,25.72,93.88
INS-DMG-2351,SEG-06,132.1,Longitudinal / Transverse Crack,2.4,10.8,0.2,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,89.2,NERALIS-EdgeVision-v2.4,True,25.8,93.95
INS-DMG-2352,SEG-13,98.4,Intact / Minor Surface Wear,0.7,0.3,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,96.6,NERALIS-EdgeVision-v2.4,False,27.52,88.58
INS-DMG-2353,SEG-01,63.5,Longitudinal / Transverse Crack,3.9,9.6,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,86.9,NERALIS-EdgeVision-v2.4,True,26.18,92.12
INS-DMG-2354,SEG-07,49.9,Longitudinal / Transverse Crack,3.6,16.9,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,87.9,NERALIS-EdgeVision-v2.4,True,25.15,94.02
INS-DMG-2355,SEG-09,93.3,Washout / Roadbed Erosion,54.3,35.3,18.7,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,92.6,NERALIS-EdgeVision-v2.4,True,24.8,93.45
INS-DMG-2356,SEG-08,116.9,Longitudinal / Transverse Crack,6.8,14.8,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,86.1,NERALIS-EdgeVision-v2.4,True,25.72,93.88
INS-DMG-2357,SEG-04,67.3,Longitudinal / Transverse Crack,6.3,6.3,0.2,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,87.8,NERALIS-EdgeVision-v2.4,True,27.26,92.42
INS-DMG-2358,SEG-07,26.9,Intact / Minor Surface Wear,1.0,0.2,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,94.0,NERALIS-EdgeVision-v2.4,False,25.15,94.02
INS-DMG-2359,SEG-11,137.6,Pothole,19.0,1.0,0.5,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,89.4,NERALIS-EdgeVision-v2.4,True,23.45,92.74
INS-DMG-2360,SEG-05,13.4,Pothole,19.3,1.6,0.5,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,91.1,NERALIS-EdgeVision-v2.4,True,27.51,92.1
INS-DMG-2361,SEG-02,47.1,Pothole,5.2,0.7,0.3,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,94.7,NERALIS-EdgeVision-v2.4,False,25.75,91.88
INS-DMG-2362,SEG-07,48.5,Pothole,10.4,1.0,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,96.4,NERALIS-EdgeVision-v2.4,False,25.15,94.02
INS-DMG-2363,SEG-12,122.1,Debris / Rockfall Deposit,8.1,6.1,7.3,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,96.1,NERALIS-EdgeVision-v2.4,True,27.1,88.48
INS-DMG-2364,SEG-02,124.7,Debris / Rockfall Deposit,5.9,19.5,112.5,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,97.8,NERALIS-EdgeVision-v2.4,True,25.75,91.88
INS-DMG-2365,SEG-13,2.5,Debris / Rockfall Deposit,0.9,9.1,91.6,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,93.1,NERALIS-EdgeVision-v2.4,True,27.52,88.58
INS-DMG-2366,SEG-05,17.9,Debris / Rockfall Deposit,7.8,31.6,115.9,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,93.9,NERALIS-EdgeVision-v2.4,True,27.51,92.1
INS-DMG-2367,SEG-03,89.6,Washout / Roadbed Erosion,108.3,21.8,6.5,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,97.7,NERALIS-EdgeVision-v2.4,True,25.12,92.36
INS-DMG-2368,SEG-08,35.2,Pothole,7.6,1.3,0.1,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,90.2,NERALIS-EdgeVision-v2.4,False,25.72,93.88
INS-DMG-2369,SEG-03,37.3,Washout / Roadbed Erosion,102.9,3.6,35.7,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,98.6,NERALIS-EdgeVision-v2.4,True,25.12,92.36
INS-DMG-2370,SEG-03,117.3,Pothole,14.4,0.5,0.0,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,91.5,NERALIS-EdgeVision-v2.4,True,25.12,92.36
INS-DMG-2371,SEG-15,34.2,Washout / Roadbed Erosion,36.6,31.9,26.5,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,95.2,NERALIS-EdgeVision-v2.4,True,26.75,94.95
INS-DMG-2372,SEG-01,130.6,Pothole,18.2,0.5,0.1,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,95.3,NERALIS-EdgeVision-v2.4,True,26.18,92.12
INS-DMG-2373,SEG-05,57.2,Longitudinal / Transverse Crack,5.5,13.2,0.0,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,88.2,NERALIS-EdgeVision-v2.4,True,27.51,92.1
INS-DMG-2374,SEG-01,67.9,Washout / Roadbed Erosion,23.8,11.2,12.0,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,94.0,NERALIS-EdgeVision-v2.4,True,26.18,92.12
INS-DMG-2375,SEG-07,82.6,Washout / Roadbed Erosion,91.4,22.7,29.2,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,96.3,NERALIS-EdgeVision-v2.4,True,25.15,94.02
INS-DMG-2376,SEG-05,92.5,Intact / Minor Surface Wear,1.7,0.2,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,95.5,NERALIS-EdgeVision-v2.4,False,27.51,92.1
INS-DMG-2377,SEG-16,13.4,Debris / Rockfall Deposit,9.7,8.2,23.1,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,94.3,NERALIS-EdgeVision-v2.4,True,25.18,92.85
INS-DMG-2378,SEG-04,36.2,Pothole,13.4,1.3,0.1,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,93.9,NERALIS-EdgeVision-v2.4,True,27.26,92.42
INS-DMG-2379,SEG-13,139.7,Pothole,15.9,0.7,0.2,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,89.0,NERALIS-EdgeVision-v2.4,True,27.52,88.58
INS-DMG-2380,SEG-02,34.8,Longitudinal / Transverse Crack,7.0,4.7,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,90.5,NERALIS-EdgeVision-v2.4,True,25.75,91.88
INS-DMG-2381,SEG-12,61.2,Longitudinal / Transverse Crack,6.3,7.2,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,94.6,NERALIS-EdgeVision-v2.4,True,27.1,88.48
INS-DMG-2382,SEG-03,110.4,Pothole,20.0,1.0,0.4,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,95.6,NERALIS-EdgeVision-v2.4,True,25.12,92.36
INS-DMG-2383,SEG-05,79.5,Intact / Minor Surface Wear,1.0,0.3,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,97.5,NERALIS-EdgeVision-v2.4,False,27.51,92.1
INS-DMG-2384,SEG-09,59.6,Washout / Roadbed Erosion,45.1,30.7,29.0,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,93.6,NERALIS-EdgeVision-v2.4,True,24.8,93.45
INS-DMG-2385,SEG-13,55.9,Longitudinal / Transverse Crack,1.5,3.7,0.0,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,94.0,NERALIS-EdgeVision-v2.4,True,27.52,88.58
INS-DMG-2386,SEG-13,99.6,Longitudinal / Transverse Crack,2.2,14.1,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,85.7,NERALIS-EdgeVision-v2.4,True,27.52,88.58
