event_id,corridor_id,corridor_name,state,latitude,longitude,elevation_m,slope_gradient_deg,terrain_ruggedness_index,rock_type,drainage_condition,daily_traffic_pcu,event_year,event_month,event_day,rainfall_24h_mm,rainfall_72h_mm,seasonal_rainfall_mm,annual_rainfall_mm,soil_moisture_pct,pore_water_pressure_kpa,vegetation_cover_pct,disruption_severity,disruption_binary,clearance_duration_hours,economic_loss_lakhs
EVT-NER-2020-14122,SEG-11,NH-54 Aizawl-Lunglei Ridge Route,Mizoram,23.5367,92.8479,1359.4,48.6,0.917,Quartzite,MODERATE_NATURAL,2242,2020,10,28,60.3,181.8,1912.5,2550,73.0,75.9,74.0,HIGH,1,70.6,335.1
EVT-NER-2018-14123,SEG-15,Mon-Sonari Foothill Bypass,Nagaland,26.6873,94.8764,526.0,34.5,0.851,Gneiss & Schist,CRITICAL_BLOCKED_CULVERT,1545,2018,7,22,45.7,118.2,1650.0,2200,60.3,61.2,57.5,MEDIUM,1,9.6,32.3
EVT-NER-2021-14124,SEG-11,NH-54 Aizawl-Lunglei Ridge Route,Mizoram,23.562,92.8824,1376.4,43.9,0.839,Shale & Siltstone,POOR_GULLY,2879,2021,6,26,76.3,208.1,1912.5,2550,75.9,83.6,47.8,HIGH,1,46.3,242.4
EVT-NER-2024-14125,SEG-01,NH-27 Guwahati-Nagaon Corridor,Assam,26.1249,92.0093,163.5,14.6,0.45,Alluvial Silt,MODERATE_NATURAL,13908,2024,10,22,150.4,372.1,1575.0,2100,94.0,123.1,75.5,HIGH,1,109.3,453.6
EVT-NER-2018-14126,SEG-08,NH-2 Pagla Pahar Subsidence Zone,Nagaland,25.7341,93.9694,823.3,43.0,0.97,Gneiss & Schist,POOR_GULLY,4107,2018,9,25,126.9,305.1,1575.0,2100,90.2,112.1,59.4,HIGH,1,70.5,350.5
EVT-NER-2023-14127,SEG-15,Mon-Sonari Foothill Bypass,Nagaland,26.8721,94.8434,534.1,42.7,0.734,Alluvial Silt,MODERATE_NATURAL,1526,2023,12,28,3.9,4.3,1650.0,2200,18.9,5.7,44.2,LOW,0,0.0,0.0
EVT-NER-2020-14128,SEG-02,NH-6 Guwahati-Shillong Expressway,Meghalaya,25.6727,91.994,1039.0,36.2,0.803,Limestone Karst,WELL_DRAINED_BERM,10425,2020,8,3,62.8,148.0,2175.0,2900,65.2,70.9,61.8,MEDIUM,1,19.3,45.8
EVT-NER-2021-14129,SEG-01,NH-27 Guwahati-Nagaon Corridor,Assam,26.0517,92.0778,50,18.6,0.395,Shale & Siltstone,CRITICAL_BLOCKED_CULVERT,16550,2021,9,6,192.0,476.0,1575.0,2100,99.8,142.0,46.3,HIGH,1,75.9,374.6
EVT-NER-2018-14130,SEG-04,NH-13 Bhalukpong-Bomdila Trans-Arunachal,Arunachal Pradesh,27.2823,92.4004,1825.3,50.1,0.914,Sedimentary Sandstone,POOR_GULLY,3175,2018,8,28,188.0,513.4,1800.0,2400,99.8,140.6,55.1,HIGH,1,57.5,273.4
EVT-NER-2019-14131,SEG-03,NH-6 Sonapur Tunnel & Jaintia Hills,Meghalaya,25.1032,92.2272,723.3,45.8,0.984,Shale & Siltstone,WELL_DRAINED_BERM,5719,2019,12,28,13.9,22.9,2850.0,3800,22.6,6.8,27.4,MEDIUM,1,21.5,63.9
EVT-NER-2023-14132,SEG-04,NH-13 Bhalukpong-Bomdila Trans-Arunachal,Arunachal Pradesh,27.3681,92.3651,1778.8,50.3,0.861,Limestone Karst,CRITICAL_BLOCKED_CULVERT,3278,2023,9,15,147.7,459.2,1800.0,2400,99.8,126.5,43.1,HIGH,1,97.6,459.1
EVT-NER-2025-14133,SEG-01,NH-27 Guwahati-Nagaon Corridor,Assam,26.1669,92.2688,103.0,7.4,0.421,Quartzite,WELL_DRAINED_BERM,14804,2025,8,10,100.6,230.3,1575.0,2100,71.2,88.6,46.8,MEDIUM,1,23.1,66.9
EVT-NER-2022-14134,SEG-04,NH-13 Bhalukpong-Bomdila Trans-Arunachal,Arunachal Pradesh,27.2592,92.3587,1789.7,40.3,0.955,Limestone Karst,MODERATE_NATURAL,3361,2022,10,1,218.0,640.2,1800.0,2400,99.8,151.1,25.7,HIGH,1,28.8,157.0
EVT-NER-2020-14135,SEG-08,NH-2 Pagla Pahar Subsidence Zone,Nagaland,25.7976,93.7701,1046.3,43.7,0.856,Sedimentary Sandstone,MODERATE_NATURAL,4737,2020,10,4,141.8,405.9,1575.0,2100,99.8,124.5,36.5,HIGH,1,107.5,438.5
EVT-NER-2024-14136,SEG-10,NH-8 Silchar-Agartala Highway,Tripura,24.1231,92.0991,242.3,24.4,0.605,Shale & Siltstone,MODERATE_NATURAL,7498,2024,10,1,71.5,163.0,1537.5,2050,64.8,73.6,78.2,MEDIUM,1,18.8,58.1
EVT-NER-2025-14137,SEG-12,NH-10 Sevoke-Teesta Valley-Gangtok,Sikkim,27.0852,88.3566,640.3,52.4,0.995,Limestone Karst,MODERATE_NATURAL,10857,2025,6,22,123.0,388.9,2550.0,3400,99.8,117.9,55.2,HIGH,1,61.6,296.3
EVT-NER-2021-14138,SEG-13,North Sikkim Highway Gangtok-Mangan-Chungthang,Sikkim,27.5823,88.6888,1976.0,51.6,1.0,Quartzite,CRITICAL_BLOCKED_CULVERT,1219,2021,12,4,16.8,23.8,2325.0,3100,22.8,6.8,37.7,MEDIUM,1,22.5,52.4
EVT-NER-2022-14139,SEG-12,NH-10 Sevoke-Teesta Valley-Gangtok,Sikkim,26.9718,88.5816,715.5,51.7,0.916,Quartzite,POOR_GULLY,9932,2022,3,12,23.4,26.9,2550.0,3400,23.4,7.0,57.8,MEDIUM,1,5.3,23.7
EVT-NER-2019-14140,SEG-01,NH-27 Guwahati-Nagaon Corridor,Assam,26.1705,92.1793,50,17.8,0.454,Shale & Siltstone,WELL_DRAINED_BERM,15454,2019,5,3,20.9,28.6,1575.0,2100,23.7,7.1,49.3,LOW,0,0.0,0.0
EVT-NER-2026-14141,SEG-11,NH-54 Aizawl-Lunglei Ridge Route,Mizoram,23.3369,92.6141,1332.6,45.0,0.919,Shale & Siltstone,CRITICAL_BLOCKED_CULVERT,3060,2026,9,14,218.8,505.4,1912.5,2550,99.8,151.4,46.6,HIGH,1,47.2,270.7
EVT-NER-2023-14142,SEG-16,Haflong-Silchar Hill Track (Dima Hasao),Assam,25.1884,92.7879,993.2,44.0,0.998,Shale & Siltstone,POOR_GULLY,4189,2023,12,20,19.7,21.5,2100.0,2800,22.3,6.7,62.0,MEDIUM,1,11.3,36.3
EVT-NER-2023-14143,SEG-09,NH-37 Imphal-Jiribam Rainforest Stretch,Manipur,24.6998,93.3791,880.6,37.5,0.925,Quartzite,POOR_GULLY,2844,2023,7,11,87.9,242.0,1725.0,2300,79.5,90.4,27.5,HIGH,1,62.0,311.3
EVT-NER-2025-14144,SEG-05,NH-13 Bomdila-Sela Pass-Tawang,Arunachal Pradesh,27.4895,92.0463,3898.6,46.9,0.928,Gneiss & Schist,WELL_DRAINED_BERM,1698,2025,8,12,40.7,107.2,1650.0,2200,61.4,60.3,34.2,MEDIUM,1,15.7,44.7
EVT-NER-2024-14145,SEG-05,NH-13 Bomdila-Sela Pass-Tawang,Arunachal Pradesh,27.3698,92.1464,3932.4,54.4,0.919,Shale & Siltstone,MODERATE_NATURAL,2119,2024,2,15,5.5,8.5,1650.0,2200,19.7,5.9,34.4,MEDIUM,1,18.4,58.5
EVT-NER-2023-14146,SEG-04,NH-13 Bhalukpong-Bomdila Trans-Arunachal,Arunachal Pradesh,27.3194,92.2961,1983.3,48.5,0.906,Gneiss & Schist,POOR_GULLY,3051,2023,7,12,86.2,191.1,1800.0,2400,74.3,85.9,55.4,HIGH,1,117.7,538.5
EVT-NER-2020-14147,SEG-07,NH-2 Kohima-Imphal Lifeline Corridor,Manipur,25.0079,93.9574,1372.0,38.7,0.897,Shale & Siltstone,CRITICAL_BLOCKED_CULVERT,5625,2020,8,16,168.6,511.6,1350.0,1800,99.8,133.9,47.2,HIGH,1,41.3,210.1
EVT-NER-2022-14148,SEG-15,Mon-Sonari Foothill Bypass,Nagaland,26.7394,94.8348,621.2,41.2,0.75,Gneiss & Schist,CRITICAL_BLOCKED_CULVERT,2080,2022,6,18,142.6,359.1,1650.0,2200,97.9,123.3,70.1,HIGH,1,74.1,315.3
EVT-NER-2024-14149,SEG-05,NH-13 Bomdila-Sela Pass-Tawang,Arunachal Pradesh,27.522,92.1974,3908.1,48.1,1.0,Shale & Siltstone,POOR_GULLY,1621,2024,8,22,83.8,233.7,1650.0,2200,80.6,89.8,76.0,HIGH,1,58.0,248.3
EVT-NER-2019-14150,SEG-03,NH-6 Sonapur Tunnel & Jaintia Hills,Meghalaya,24.9801,92.2161,897.8,48.9,0.965,Alluvial Silt,CRITICAL_BLOCKED_CULVERT,7001,2019,1,16,24.8,34.1,2850.0,3800,24.8,7.4,47.4,MEDIUM,1,6.4,28.7
EVT-NER-2020-14151,SEG-01,NH-27 Guwahati-Nagaon Corridor,Assam,26.2849,92.2004,50,7.1,0.479,Quartzite,CRITICAL_BLOCKED_CULVERT,14956,2020,7,19,213.5,535.4,1575.0,2100,99.8,149.6,28.9,HIGH,1,23.3,176.9
EVT-NER-2019-14152,SEG-16,Haflong-Silchar Hill Track (Dima Hasao),Assam,25.177,92.9242,924.0,50.6,0.912,Quartzite,CRITICAL_BLOCKED_CULVERT,4057,2019,9,14,187.5,466.2,2100.0,2800,99.8,140.5,83.8,HIGH,1,101.6,464.4
EVT-NER-2022-14153,SEG-10,NH-8 Silchar-Agartala Highway,Tripura,24.1524,92.2704,263.3,26.5,0.582,Quartzite,WELL_DRAINED_BERM,7466,2022,7,10,85.4,207.1,1537.5,2050,71.9,83.8,84.4,HIGH,1,47.9,214.5
EVT-NER-2023-14154,SEG-14,NH-715 Jorhat-Kaziranga Floodway,Assam,26.5765,93.539,217.2,5.3,0.287,Sedimentary Sandstone,POOR_GULLY,10905,2023,4,14,9.2,11.5,1612.5,2150,20.3,6.1,74.8,LOW,0,0.0,0.0
EVT-NER-2020-14155,SEG-07,NH-2 Kohima-Imphal Lifeline Corridor,Manipur,25.2857,94.1557,1288.2,37.2,0.764,Sedimentary Sandstone,CRITICAL_BLOCKED_CULVERT,4740,2020,7,13,218.5,493.3,1350.0,1800,99.8,151.3,66.3,HIGH,1,68.1,317.7
EVT-NER-2022-14156,SEG-01,NH-27 Guwahati-Nagaon Corridor,Assam,26.3257,92.1947,113.6,12.1,0.482,Gneiss & Schist,MODERATE_NATURAL,13946,2022,9,17,87.5,260.8,1575.0,2100,76.8,88.2,36.1,HIGH,1,107.2,477.1
EVT-NER-2018-14157,SEG-01,NH-27 Guwahati-Nagaon Corridor,Assam,26.2689,92.0883,94.0,19.5,0.398,Shale & Siltstone,MODERATE_NATURAL,12242,2018,8,3,131.5,400.6,1575.0,2100,99.4,120.6,62.6,HIGH,1,19.1,136.0
EVT-NER-2022-14158,SEG-15,Mon-Sonari Foothill Bypass,Nagaland,26.7896,94.8935,469.2,31.4,0.823,Sedimentary Sandstone,WELL_DRAINED_BERM,2059,2022,6,12,101.3,217.9,1650.0,2200,74.6,91.4,39.5,HIGH,1,90.3,436.5
EVT-NER-2024-14159,SEG-01,NH-27 Guwahati-Nagaon Corridor,Assam,26.0969,92.1361,61.3,8.2,0.481,Quartzite,POOR_GULLY,12701,2024,10,26,181.7,533.0,1575.0,2100,99.8,138.4,68.1,HIGH,1,41.6,241.9
EVT-NER-2021-14160,SEG-06,NH-29 Dimapur-Kohima Hill Section,Nagaland,25.7261,93.9121,1108.3,43.2,0.814,Alluvial Silt,POOR_GULLY,5414,2021,10,21,156.5,409.9,1462.5,1950,99.8,129.6,60.0,HIGH,1,25.2,173.1
EVT-NER-2023-14161,SEG-04,NH-13 Bhalukpong-Bomdila Trans-Arunachal,Arunachal Pradesh,27.1681,92.4525,1938.2,38.7,0.937,Shale & Siltstone,POOR_GULLY,2698,2023,9,4,119.8,286.1,1800.0,2400,86.4,106.7,41.1,HIGH,1,32.0,213.9
EVT-NER-2024-14162,SEG-09,NH-37 Imphal-Jiribam Rainforest Stretch,Manipur,24.7128,93.3733,879.8,42.7,0.882,Sedimentary Sandstone,MODERATE_NATURAL,3291,2024,10,19,112.2,329.8,1725.0,2300,93.9,109.7,77.6,HIGH,1,45.7,241.8
EVT-NER-2018-14163,SEG-09,NH-37 Imphal-Jiribam Rainforest Stretch,Manipur,24.7857,93.5918,797.2,49.1,0.835,Alluvial Silt,WELL_DRAINED_BERM,3632,2018,8,24,34.6,105.4,1725.0,2300,61.6,58.3,29.4,MEDIUM,1,4.0,13.8
EVT-NER-2024-14164,SEG-10,NH-8 Silchar-Agartala Highway,Tripura,24.1992,92.1626,318.6,19.3,0.518,Alluvial Silt,CRITICAL_BLOCKED_CULVERT,6155,2024,1,17,24.4,34.6,1537.5,2050,24.9,7.5,78.2,LOW,0,0.0,0.0
EVT-NER-2019-14165,SEG-06,NH-29 Dimapur-Kohima Hill Section,Nagaland,25.6604,94.0914,1023.3,42.3,0.788,Limestone Karst,CRITICAL_BLOCKED_CULVERT,4932,2019,7,21,62.1,175.4,1462.5,1950,70.6,74.7,58.7,HIGH,1,84.2,354.3
EVT-NER-2020-14166,SEG-03,NH-6 Sonapur Tunnel & Jaintia Hills,Meghalaya,25.2361,92.446,781.5,45.5,0.877,Quartzite,CRITICAL_BLOCKED_CULVERT,5891,2020,8,19,204.6,525.3,2850.0,3800,99.8,146.5,83.6,HIGH,1,110.6,508.8
EVT-NER-2025-14167,SEG-04,NH-13 Bhalukpong-Bomdila Trans-Arunachal,Arunachal Pradesh,27.303,92.4771,1832.4,41.2,0.861,Limestone Karst,MODERATE_NATURAL,2814,2025,9,20,41.7,89.6,1800.0,2400,57.5,57.7,61.2,MEDIUM,1,18.8,52.3
EVT-NER-2023-14168,SEG-14,NH-715 Jorhat-Kaziranga Floodway,Assam,26.7204,93.5295,84.0,8.0,0.361,Sedimentary Sandstone,CRITICAL_BLOCKED_CULVERT,11006,2023,3,21,17.8,25.9,1612.5,2150,23.2,7.0,35.8,LOW,0,0.0,0.0
EVT-NER-2020-14169,SEG-02,NH-6 Guwahati-Shillong Expressway,Meghalaya,25.8893,91.8911,1059.4,31.8,0.787,Quartzite,MODERATE_NATURAL,13046,2020,6,6,123.9,368.3,2175.0,2900,97.2,116.3,26.6,HIGH,1,43.2,252.4
EVT-NER-2018-14170,SEG-14,NH-715 Jorhat-Kaziranga Floodway,Assam,26.5881,93.3263,140.6,14.9,0.396,Alluvial Silt,CRITICAL_BLOCKED_CULVERT,8979,2018,9,19,113.0,273.5,1612.5,2150,79.3,99.0,70.4,HIGH,1,88.5,383.2
EVT-NER-2021-14171,SEG-11,NH-54 Aizawl-Lunglei Ridge Route,Mizoram,23.4143,92.6858,1321.6,35.8,0.82,Alluvial Silt,WELL_DRAINED_BERM,2401,2021,10,17,210.7,589.6,1912.5,2550,99.8,148.6,46.8,HIGH,1,25.0,170.9
EVT-NER-2023-14172,SEG-12,NH-10 Sevoke-Teesta Valley-Gangtok,Sikkim,27.1513,88.4721,581.9,46.0,0.928,Gneiss & Schist,MODERATE_NATURAL,8271,2023,7,22,155.2,476.9,2550.0,3400,99.8,129.2,80.3,HIGH,1,83.0,373.3
EVT-NER-2025-14173,SEG-08,NH-2 Pagla Pahar Subsidence Zone,Nagaland,25.754,93.855,913.6,45.0,0.99,Shale & Siltstone,MODERATE_NATURAL,4966,2025,9,28,42.3,117.2,1575.0,2100,62.5,61.7,47.8,MEDIUM,1,19.6,49.6
EVT-NER-2025-14174,SEG-05,NH-13 Bomdila-Sela Pass-Tawang,Arunachal Pradesh,27.6478,92.1368,3770.3,47.5,0.919,Sedimentary Sandstone,POOR_GULLY,1581,2025,6,13,58.8,172.6,1650.0,2200,71.3,74.1,44.5,HIGH,1,49.1,219.9
EVT-NER-2021-14175,SEG-12,NH-10 Sevoke-Teesta Valley-Gangtok,Sikkim,26.9656,88.4431,606.7,50.2,0.98,Sedimentary Sandstone,MODERATE_NATURAL,7260,2021,9,21,31.1,74.5,2550.0,3400,57.2,53.8,48.5,MEDIUM,1,16.2,48.1
EVT-NER-2024-14176,SEG-08,NH-2 Pagla Pahar Subsidence Zone,Nagaland,25.7418,93.8074,1011.9,43.0,0.963,Alluvial Silt,WELL_DRAINED_BERM,4054,2024,9,18,31.2,66.1,1575.0,2100,54.4,51.7,37.3,MEDIUM,1,14.2,35.3
EVT-NER-2019-14177,SEG-12,NH-10 Sevoke-Teesta Valley-Gangtok,Sikkim,27.1825,88.4318,662.7,48.9,1.0,Shale & Siltstone,MODERATE_NATURAL,7773,2019,8,18,51.4,117.8,2550.0,3400,63.4,65.5,25.2,HIGH,1,67.7,329.8
EVT-NER-2023-14178,SEG-03,NH-6 Sonapur Tunnel & Jaintia Hills,Meghalaya,25.1789,92.2727,736.1,45.6,0.925,Quartzite,CRITICAL_BLOCKED_CULVERT,5459,2023,8,25,77.5,220.1,2850.0,3800,78.0,85.6,43.0,HIGH,1,63.8,274.5
EVT-NER-2019-14179,SEG-10,NH-8 Silchar-Agartala Highway,Tripura,24.1901,92.2781,136.1,28.5,0.64,Gneiss & Schist,CRITICAL_BLOCKED_CULVERT,5807,2019,8,17,108.3,328.7,1537.5,2050,90.6,105.9,83.7,HIGH,1,109.9,448.2
EVT-NER-2018-14180,SEG-07,NH-2 Kohima-Imphal Lifeline Corridor,Manipur,25.0699,93.9821,1196.8,43.7,0.778,Shale & Siltstone,WELL_DRAINED_BERM,4890,2018,9,6,62.4,141.3,1350.0,1800,65.8,71.2,50.1,HIGH,1,32.0,208.1
EVT-NER-2026-14181,SEG-14,NH-715 Jorhat-Kaziranga Floodway,Assam,26.55,93.4167,50,6.1,0.291,Gneiss & Schist,POOR_GULLY,9229,2026,9,25,166.0,375.7,1612.5,2150,92.7,127.6,27.9,HIGH,1,40.2,222.1
EVT-NER-2022-14182,SEG-06,NH-29 Dimapur-Kohima Hill Section,Nagaland,25.8949,93.9487,1229.9,45.3,0.864,Gneiss & Schist,WELL_DRAINED_BERM,4528,2022,12,27,23.7,42.1,1462.5,1950,26.4,7.9,46.0,MEDIUM,1,18.7,47.7
EVT-NER-2021-14183,SEG-02,NH-6 Guwahati-Shillong Expressway,Meghalaya,25.8209,91.8655,1061.7,34.4,0.874,Quartzite,WELL_DRAINED_BERM,11511,2021,11,26,24.6,42.5,2175.0,2900,26.5,7.9,77.7,LOW,0,0.0,0.0
EVT-NER-2025-14184,SEG-04,NH-13 Bhalukpong-Bomdila Trans-Arunachal,Arunachal Pradesh,27.2952,92.5048,1904.0,50.5,0.9,Limestone Karst,CRITICAL_BLOCKED_CULVERT,3377,2025,9,16,71.8,169.5,1800.0,2400,71.5,78.8,36.1,HIGH,1,31.4,158.7
EVT-NER-2020-14185,SEG-11,NH-54 Aizawl-Lunglei Ridge Route,Mizoram,23.5885,92.6189,1427.8,38.6,0.867,Quartzite,MODERATE_NATURAL,2365,2020,8,18,150.1,343.9,1912.5,2550,95.1,123.9,37.7,HIGH,1,61.9,308.2
EVT-NER-2020-14186,SEG-10,NH-8 Silchar-Agartala Highway,Tripura,24.2521,92.2301,266.1,24.5,0.578,Sedimentary Sandstone,POOR_GULLY,7165,2020,8,23,182.7,375.1,1537.5,2050,96.7,136.5,36.2,HIGH,1,111.6,513.4
EVT-NER-2018-14187,SEG-04,NH-13 Bhalukpong-Bomdila Trans-Arunachal,Arunachal Pradesh,27.3737,92.2912,1818.6,38.6,0.873,Alluvial Silt,WELL_DRAINED_BERM,2488,2018,6,26,73.3,200.6,1800.0,2400,73.6,80.9,31.6,HIGH,1,110.7,447.1
EVT-NER-2022-14188,SEG-02,NH-6 Guwahati-Shillong Expressway,Meghalaya,25.624,91.8212,978.1,29.0,0.884,Alluvial Silt,MODERATE_NATURAL,13055,2022,10,19,183.9,405.2,2175.0,2900,99.8,139.2,40.2,HIGH,1,47.3,241.7
EVT-NER-2019-14189,SEG-01,NH-27 Guwahati-Nagaon Corridor,Assam,26.1559,92.0575,142.3,10.8,0.526,Alluvial Silt,CRITICAL_BLOCKED_CULVERT,14117,2019,9,25,145.0,354.0,1575.0,2100,90.5,118.6,74.6,HIGH,1,25.5,137.9
EVT-NER-2019-14190,SEG-08,NH-2 Pagla Pahar Subsidence Zone,Nagaland,25.6367,93.7581,966.2,48.5,0.983,Gneiss & Schist,MODERATE_NATURAL,4439,2019,7,20,128.3,280.4,1575.0,2100,87.7,110.7,61.6,HIGH,1,58.9,268.2
EVT-NER-2020-14191,SEG-16,Haflong-Silchar Hill Track (Dima Hasao),Assam,25.2491,92.9511,886.0,49.3,0.969,Gneiss & Schist,WELL_DRAINED_BERM,3751,2020,4,6,14.3,19.1,2100.0,2800,21.8,6.5,79.5,MEDIUM,1,12.8,43.1
EVT-NER-2018-14192,SEG-07,NH-2 Kohima-Imphal Lifeline Corridor,Manipur,25.0756,93.873,1249.0,37.4,0.904,Limestone Karst,CRITICAL_BLOCKED_CULVERT,5618,2018,7,22,32.4,91.6,1350.0,1800,57.0,54.1,64.7,MEDIUM,1,4.2,24.5
EVT-NER-2025-14193,SEG-13,North Sikkim Highway Gangtok-Mangan-Chungthang,Sikkim,27.4138,88.653,2078.8,53.4,0.945,Gneiss & Schist,WELL_DRAINED_BERM,1324,2025,6,16,139.8,445.1,2325.0,3100,99.8,123.8,44.9,HIGH,1,47.9,214.6
EVT-NER-2018-14194,SEG-07,NH-2 Kohima-Imphal Lifeline Corridor,Manipur,25.0003,94.1484,1195.6,43.3,0.798,Limestone Karst,MODERATE_NATURAL,5529,2018,8,20,141.0,305.4,1350.0,1800,90.3,117.1,37.1,HIGH,1,45.7,219.7
EVT-NER-2024-14195,SEG-13,North Sikkim Highway Gangtok-Mangan-Chungthang,Sikkim,27.6228,88.625,1944.7,57.0,0.998,Quartzite,CRITICAL_BLOCKED_CULVERT,1131,2024,10,26,207.1,485.5,2325.0,3100,99.8,147.3,48.5,HIGH,1,59.5,317.1
EVT-NER-2024-14196,SEG-10,NH-8 Silchar-Agartala Highway,Tripura,24.1889,92.1456,224.4,25.7,0.657,Quartzite,MODERATE_NATURAL,8683,2024,1,11,0.3,0.3,1537.5,2050,18.1,5.4,41.7,LOW,0,0.0,0.0
EVT-NER-2026-14197,SEG-05,NH-13 Bomdila-Sela Pass-Tawang,Arunachal Pradesh,27.4584,92.2486,3710.3,50.3,1.0,Quartzite,MODERATE_NATURAL,2146,2026,8,11,62.6,171.6,1650.0,2200,71.8,75.8,26.2,HIGH,1,90.6,437.0
EVT-NER-2022-14198,SEG-09,NH-37 Imphal-Jiribam Rainforest Stretch,Manipur,24.6694,93.5652,762.2,43.4,0.955,Shale & Siltstone,MODERATE_NATURAL,3911,2022,6,1,207.2,532.3,1725.0,2300,99.8,147.4,68.4,HIGH,1,102.8,478.9
EVT-NER-2022-14199,SEG-13,North Sikkim Highway Gangtok-Mangan-Chungthang,Sikkim,27.6531,88.677,1995.6,60.6,0.994,Alluvial Silt,WELL_DRAINED_BERM,1487,2022,7,27,181.2,513.5,2325.0,3100,99.8,138.3,52.2,HIGH,1,101.0,425.2
EVT-NER-2026-14200,SEG-10,NH-8 Silchar-Agartala Highway,Tripura,24.1797,92.2662,293.3,22.6,0.521,Shale & Siltstone,CRITICAL_BLOCKED_CULVERT,6084,2026,3,20,22.3,25.9,1537.5,2050,23.2,7.0,82.8,LOW,0,0.0,0.0
EVT-NER-2018-14201,SEG-13,North Sikkim Highway Gangtok-Mangan-Chungthang,Sikkim,27.4557,88.4506,1964.3,56.4,1.0,Sedimentary Sandstone,CRITICAL_BLOCKED_CULVERT,1409,2018,9,19,36.8,106.6,2325.0,3100,63.4,60.4,28.8,HIGH,1,44.6,220.5
EVT-NER-2025-14202,SEG-08,NH-2 Pagla Pahar Subsidence Zone,Nagaland,25.7233,93.7414,834.3,51.2,0.969,Quartzite,WELL_DRAINED_BERM,5442,2025,10,9,72.3,218.8,1575.0,2100,79.1,84.6,70.7,HIGH,1,63.1,301.3
EVT-NER-2019-14203,SEG-13,North Sikkim Highway Gangtok-Mangan-Chungthang,Sikkim,27.415,88.695,1883.3,58.3,1.0,Sedimentary Sandstone,WELL_DRAINED_BERM,1264,2019,7,26,49.8,121.6,2325.0,3100,66.1,67.0,35.7,HIGH,1,32.8,166.6
EVT-NER-2024-14204,SEG-05,NH-13 Bomdila-Sela Pass-Tawang,Arunachal Pradesh,27.6305,92.0358,3798.3,59.4,1.0,Gneiss & Schist,POOR_GULLY,2180,2024,1,15,13.0,22.9,1650.0,2200,22.6,6.8,61.8,MEDIUM,1,20.5,49.3
EVT-NER-2020-14205,SEG-09,NH-37 Imphal-Jiribam Rainforest Stretch,Manipur,24.8462,93.4945,887.5,46.1,0.823,Alluvial Silt,WELL_DRAINED_BERM,2766,2020,10,7,128.2,374.9,1725.0,2300,99.8,119.7,55.7,HIGH,1,66.9,280.8
EVT-NER-2022-14206,SEG-07,NH-2 Kohima-Imphal Lifeline Corridor,Manipur,25.1326,93.9506,1267.7,32.9,0.854,Shale & Siltstone,MODERATE_NATURAL,5454,2022,9,23,167.6,460.5,1350.0,1800,99.8,133.5,27.4,HIGH,1,71.2,353.4
EVT-NER-2022-14207,SEG-16,Haflong-Silchar Hill Track (Dima Hasao),Assam,25.1611,92.7867,1075.9,47.7,0.893,Shale & Siltstone,CRITICAL_BLOCKED_CULVERT,4048,2022,7,4,79.5,210.3,2100.0,2800,77.0,85.6,51.8,HIGH,1,61.7,306.7
EVT-NER-2019-14208,SEG-12,NH-10 Sevoke-Teesta Valley-Gangtok,Sikkim,26.979,88.4504,615.2,47.8,0.97,Sedimentary Sandstone,POOR_GULLY,9023,2019,6,5,46.3,109.4,2550.0,3400,61.9,62.6,70.6,MEDIUM,1,8.9,29.8
EVT-NER-2026-14209,SEG-01,NH-27 Guwahati-Nagaon Corridor,Assam,26.2687,92.2359,50,19.7,0.406,Limestone Karst,CRITICAL_BLOCKED_CULVERT,12878,2026,6,21,91.3,247.2,1575.0,2100,76.4,89.3,51.9,HIGH,1,19.1,159.4
EVT-NER-2024-14210,SEG-11,NH-54 Aizawl-Lunglei Ridge Route,Mizoram,23.5258,92.6781,1255.0,43.5,0.936,Gneiss & Schist,WELL_DRAINED_BERM,2622,2024,9,23,191.1,512.4,1912.5,2550,99.8,141.7,27.8,HIGH,1,99.9,464.7
EVT-NER-2018-14211,SEG-03,NH-6 Sonapur Tunnel & Jaintia Hills,Meghalaya,25.193,92.2356,778.2,53.3,0.896,Gneiss & Schist,MODERATE_NATURAL,6525,2018,6,4,60.8,193.9,2850.0,3800,75.8,78.1,43.3,HIGH,1,38.3,205.1
EVT-NER-2023-14212,SEG-09,NH-37 Imphal-Jiribam Rainforest Stretch,Manipur,24.9039,93.4197,877.7,41.5,0.923,Shale & Siltstone,WELL_DRAINED_BERM,2877,2023,9,23,197.6,597.7,1725.0,2300,99.8,144.0,55.5,HIGH,1,43.6,231.5
EVT-NER-2020-14213,SEG-13,North Sikkim Highway Gangtok-Mangan-Chungthang,Sikkim,27.5609,88.4729,2022.5,56.5,0.952,Limestone Karst,POOR_GULLY,1496,2020,7,20,138.7,397.8,2325.0,3100,99.8,123.4,60.3,HIGH,1,89.2,419.6
EVT-NER-2019-14214,SEG-07,NH-2 Kohima-Imphal Lifeline Corridor,Manipur,25.189,94.0924,1167.4,42.1,0.91,Sedimentary Sandstone,MODERATE_NATURAL,5333,2019,6,12,130.9,274.0,1350.0,1800,85.4,109.9,45.5,HIGH,1,90.0,404.3
